,data,valor
748,2006-06-01,1.06
749,2006-07-01,0.17
750,2006-08-01,0.53
751,2006-09-01,0.28
752,2006-10-01,1.16
753,2006-11-01,0.75
754,2006-12-01,0.11
755,2007-01-01,0.32
756,2007-02-01,0.19
757,2007-03-01,0.11
758,2007-04-01,0.02
759,2007-05-01,-0.04
760,2007-06-01,0.09
761,2007-07-01,0.42
762,2007-08-01,1.96
763,2007-09-01,1.64
764,2007-10-01,1.02
765,2007-11-01,1.45
766,2007-12-01,1.9
767,2008-01-01,1.08
768,2008-02-01,0.52
769,2008-03-01,0.8
770,2008-04-01,1.3
771,2008-05-01,2.22
772,2008-06-01,2.29
773,2008-07-01,1.28
774,2008-08-01,-0.8
775,2008-09-01,0.44
776,2008-10-01,1.36
777,2008-11-01,-0.17
778,2008-12-01,-0.88
779,2009-01-01,-0.33
780,2009-02-01,-0.31
781,2009-03-01,-1.46
782,2009-04-01,-0.1
783,2009-05-01,-0.1
784,2009-06-01,-0.64
785,2009-07-01,-1.16
786,2009-08-01,0.07
787,2009-09-01,0.29
788,2009-10-01,-0.08
789,2009-11-01,-0.04
790,2009-12-01,-0.29
791,2010-01-01,0.96
792,2010-02-01,1.38
793,2010-03-01,0.52
794,2010-04-01,0.68
795,2010-05-01,2.06
796,2010-06-01,0.43
797,2010-07-01,0.34
798,2010-08-01,1.7
799,2010-09-01,1.47
800,2010-10-01,1.32
801,2010-11-01,1.98
802,2010-12-01,0.21
803,2011-01-01,0.96
804,2011-02-01,1.23
805,2011-03-01,0.6
806,2011-04-01,0.24
807,2011-05-01,-0.63
808,2011-06-01,-0.19
809,2011-07-01,-0.13
810,2011-08-01,0.77
811,2011-09-01,0.94
812,2011-10-01,0.48
813,2011-11-01,0.34
814,2011-12-01,-0.55
815,2012-01-01,0.01
816,2012-02-01,-0.03
817,2012-03-01,0.55
818,2012-04-01,1.25
819,2012-05-01,0.91
820,2012-06-01,0.89
821,2012-07-01,2.13
822,2012-08-01,1.77
823,2012-09-01,1.11
824,2012-10-01,-0.68
825,2012-11-01,0.16
826,2012-12-01,0.74
827,2013-01-01,0.0
828,2013-02-01,0.09
829,2013-03-01,0.12
830,2013-04-01,-0.39
831,2013-05-01,0.01
832,2013-06-01,0.85
833,2013-07-01,0.2
834,2013-08-01,0.58
835,2013-09-01,1.9
836,2013-10-01,0.71
837,2013-11-01,0.12
838,2013-12-01,0.78
839,2014-01-01,0.12
840,2014-02-01,1.0
841,2014-03-01,1.91
842,2014-04-01,0.27
843,2014-05-01,-1.21
844,2014-06-01,-1.21
845,2014-07-01,-1.01
846,2014-08-01,0.04
847,2014-09-01,-0.18
848,2014-10-01,0.73
849,2014-11-01,1.44
850,2014-12-01,0.3
851,2015-01-01,0.23
852,2015-02-01,0.41
853,2015-03-01,1.24
854,2015-04-01,1.11
855,2015-05-01,0.19
856,2015-06-01,0.43
857,2015-07-01,0.61
858,2015-08-01,0.44
859,2015-09-01,2.02
860,2015-10-01,2.38
861,2015-11-01,1.41
862,2015-12-01,0.33
863,2016-01-01,1.63
864,2016-02-01,0.84
865,2016-03-01,0.37
866,2016-04-01,0.29
867,2016-05-01,1.49
868,2016-06-01,2.1
869,2016-07-01,-0.81
870,2016-08-01,0.5
871,2016-09-01,-0.03
872,2016-10-01,0.04
873,2016-11-01,-0.01
874,2016-12-01,1.1
875,2017-01-01,0.34
876,2017-02-01,-0.12
877,2017-03-01,-0.78
878,2017-04-01,-1.96
879,2017-05-01,-1.1
880,2017-06-01,-1.53
881,2017-07-01,-0.67
882,2017-08-01,0.26
883,2017-09-01,0.97
884,2017-10-01,-0.03
885,2017-11-01,1.06
886,2017-12-01,1.07
887,2018-01-01,0.58
888,2018-02-01,0.15
889,2018-03-01,0.77
890,2018-04-01,1.26
891,2018-05-01,2.35
892,2018-06-01,1.67
893,2018-07-01,0.52
894,2018-08-01,0.99
895,2018-09-01,2.54
896,2018-10-01,0.17
897,2018-11-01,-1.7
898,2018-12-01,-0.82
899,2019-01-01,-0.19
900,2019-02-01,1.79
901,2019-03-01,1.35
902,2019-04-01,1.09
903,2019-05-01,0.52
904,2019-06-01,0.83
905,2019-07-01,-0.22
906,2019-08-01,-0.9
907,2019-09-01,0.68
908,2019-10-01,0.84
909,2019-11-01,1.11
910,2019-12-01,2.34
911,2020-01-01,-0.13
912,2020-02-01,-0.03
913,2020-03-01,2.33
914,2020-04-01,0.11
915,2020-05-01,1.77
916,2020-06-01,2.22
917,2020-07-01,3.14
918,2020-08-01,5.44
919,2020-09-01,4.38
920,2020-10-01,4.86
921,2020-11-01,3.31
922,2020-12-01,0.68
923,2021-01-01,3.92
924,2021-02-01,3.4
925,2021-03-01,2.59
926,2021-04-01,2.9
927,2021-05-01,4.2
928,2021-06-01,-0.26
929,2021-07-01,1.65
930,2021-08-01,-0.42
931,2021-09-01,-1.17
932,2021-10-01,1.9
933,2021-11-01,-1.16
934,2021-12-01,1.54
935,2022-01-01,2.57
936,2022-02-01,1.94
937,2022-03-01,2.8
938,2022-04-01,0.18
939,2022-05-01,0.55
940,2022-06-01,0.43
941,2022-07-01,-0.32
942,2022-08-01,-0.64
943,2022-09-01,-1.69
